year,state,slavery_legal,GISJOIN,border_county,white_pop,Mean_household,Median_household,Gini_household,observations_hh,Pct_heads_farmers_planters,Pct_heads_unskilled_laborers,slope,elevation,ph,enslaved_per_white
1860,Minnesota,0,G2700150,0,2258,407.5615417762578,208.12499999999994,0.6214545906877467,581,54.56140350877193,2.807017543859649,0.697800746364399,361.726706552843,69.94112779794007,0
1860,Alabama,1,G0100150,0,17169,640.5028460441428,110,0.8119661673300649,2996,69.2982456140351,7.219973009446694,6.50979560604288,259.155488114772,52.4221842932373,25.289766439513077
1860,California,0,G0600850,0,11646,724.3546289999726,200,0.7500715740779007,2255,41.00589034888989,15.088355233348436,12.7415019045794,378.861590234795,65.29309778198086,0
1860,Mississippi,1,G2800570,0,14156,741.4892559721859,176,0.7767011346469217,2396,84.01004604437003,2.176642946839682,3.24189708581918,111.143339520981,54.03796383857487,24.92229443345578
1860,Arkansas,1,G0500110,0,5698,1249.2900639514232,366.6666666666667,0.7288943137905324,1019,24.82758620689655,0.5911330049261084,0.773210334392717,52.3008313291798,50.95329459411867,47.20954720954721
1860,Virginia,1,G5101133,0,12656,400.31054530350895,140,0.7033558082725215,2297,39.712292938099395,26.67829119442023,13.6309828861984,371.655618632093,50.677064901588096,0.497787610619469
1860,Michigan,0,G2600050,0,15923,382.12090502440213,220,0.5660825930417541,3174,74.1390306122449,4.783163265306122,1.1457461317976,217.568931789757,58.6453581128933,0
1860,Arkansas,1,G0500150,0,9053,301.19666087396286,141.64583333333331,0.6451151111703703,1515,84.38120450033091,0.26472534745201853,7.37620100074236,395.243729833484,56.85365453613534,3.6452004860267313
1860,Pennsylvania,0,G4200110,0,93321,578.8373325584024,150,0.7462651195919325,17350,25.964564634572795,21.55845669658468,5.34160231338953,169.273727359815,55.616171795628134,0
1860,Tennessee,1,G4701330,0,11452,412.2199773852106,100,0.7710145452968336,2058,76.3895720609936,7.230693556320708,9.62854613038829,333.261046928231,54.62374211565314,9.49179182675515
1860,Virginia,1,G5101355,1,22196,630.2998491093152,45,0.865625430912713,4030,7.182182182182182,14.73973973973974,11.2369215741356,330.009965952617,55.02025416997616,0.4505316273202379
1860,California,0,G0600810,0,3088,833.8295384883033,262.5,0.7367236901062152,676,41.006097560975604,12.652439024390244,10.6835835165041,162.446430104625,61.560745683719965,0
1860,South Carolina,1,G4500010,0,11516,3510.7103114108613,737.5,0.7815274901937658,2228,63.059701492537314,3.4981343283582085,2.9245476235308,163.599109378028,53.896599143991736,178.0305661688086
1860,New York,0,G3600630,0,49882,594.6483842342781,200,0.7066996764716871,9725,36.193447737909516,19.937597503900157,0.508152116247732,141.047916190869,64.81758424554627,0
1860,Florida,1,G1200670,0,1490,680.0760114938277,68.33333333333334,0.8802257237400597,261,77.60617760617761,6.563706563706563,0.0583212385882841,14.1801199379611,50.676252960904336,38.7248322147651
1860,Illinois,0,G1700910,0,15393,568.4753014988203,187.5,0.7296685514030218,2785,54.145638067772175,11.643835616438356,0.310183775779169,197.776456990039,62.77284922196387,0
1860,Georgia,1,G1300510,0,15511,2253.017585293791,137.5,0.8574535348305032,3050,6.097128677773839,13.966678482807515,0.154528276855574,3.33000183232555,50.6466439688716,95.46128553929469
1860,Indiana,0,G1800470,0,19446,518.6410581878775,220,0.6600272144370363,3537,57.17963386727689,9.124713958810068,4.54534508295417,278.438694974448,60.07984435797663,0
1860,Kentucky,1,G2100350,0,8409,607.8978406176498,234.54545454545453,0.6929748072257715,1562,76.5463917525773,1.3530927835051547,2.31915500153956,151.246407593628,53.25999529420283,17.74289451777857
1860,Iowa,0,G1901370,0,1245,394.54295879429213,279.16666666666663,0.5051420332960377,225,64.86486486486487,8.108108108108109,3.02954387979899,353.706973024067,62.999615319515634,0
1860,Indiana,0,G1801470,1,14554,335.0010515455889,162.5,0.6307424119256781,2691,51.8864400448263,6.723944714232349,2.4252692185776,132.852706240136,58.0261101090784,0
1860,California,0,G0601010,0,3348,1265.8756627857238,600,0.6518871878680736,820,67.20098643649816,3.945745992601726,1.27725145994422,25.7803365564696,67.43414481897626,0
1860,Oregon,0,G4100650,0,1673,1156.6312865781715,500,0.6665416863837099,939,37.78256189451022,9.68783638320775,7.63814561020693,1299.15128132547,68.8607858981206,0
1860,Kentucky,1,G2100830,0,13386,790.5751960012717,300,0.6863835989439475,2413,73.29450915141432,0.4575707154742097,2.0721506758896,142.343823717148,53.814755202874665,21.253548483490214
1860,North Carolina,1,G3701830,0,16448,1401.1341131694273,142.6,0.8575539942449126,3686,48.05309734513274,14.33628318584071,2.80417249740955,100.99860843371,50.8736934472346,65.25413424124513
1860,Texas,1,G4802850,0,4238,1405.2956872852,391.42857142857133,0.7553151751981845,739,77.53721244925575,11.366711772665765,0.909042011847457,77.4079171988969,62.78117572614747,40.2784332232185
1860,Alabama,1,G0100590,0,10119,2209.911611892381,128.57142857142858,0.8912656286373283,1833,62.95884315906562,11.234705228031146,5.0371966264704104,207.928827604858,53.8239750363024,83.95098329874493
1860,Texas,1,G4804590,0,6851,1124.7291406665086,366.6666666666667,0.7029285839058631,1130,74.55516014234875,1.1565836298932384,2.26062910384325,111.091261141277,54.21665623043204,55.378776820902054
1860,Maine,0,G2300190,0,72632,364.5034666589655,166.66666666666666,0.6732745649842309,13455,41.59206207102358,11.891972545508803,2.39353775149791,131.435432768209,48.6924431263676,0
1860,Ohio,0,G3900210,0,21910,717.8159768574866,220,0.7109315136627568,4077,47.60698911116739,13.674347936186376,1.09290289607902,343.555250058404,63.77081587685814,0
1860,Nebraska Territory,0,G3150195,0,16,74,47.5,0.4378378378378378,5,20,0,3.73679416520269,791.022075189586,69.1306884833533,0
1860,Utah Territory,0,G4950295,0,1010,154.68891487437685,110,0.5201106413152987,184,62.841530054644814,5.46448087431694,8.94545240567444,2007.30146512361,76.35557755176434,0
1860,Alabama,1,G0100770,0,10639,2208.853246726692,100,0.9154316500613323,1936,43.93700787401575,3.4120734908136483,3.6930441155569,193.455624257987,53.38800545206727,63.32362064103769
1860,Massachusetts,0,G2500050,0,91858,557.0546302908465,75,0.8067618972399561,19279,14.24393874946831,12.05338153977031,1.15655612839247,29.6799476988836,48.001885107649564,0
1860,Georgia,1,G1300930,0,4845,1719.0552151912966,330,0.807559977956514,846,72.95373665480427,5.812574139976276,0.993498867287596,106.126373194613,54.4878545965758,84.00412796697626
1860,Virginia,1,G5100430,0,3707,2440.8431421447003,153.57142857142858,0.8033752056585552,674,38.25301204819277,13.403614457831326,3.98802986099193,197.486564382612,56.781570350343564,91.04397086592932
1860,Louisiana,1,G2200910,0,3413,2257.3819575691796,428.57142857142856,0.7840287281644209,810,38.5678391959799,1.8844221105527637,1.17664318582629,60.8943549105155,54.061247008583734,108.73132141810724
1860,New Hampshire,0,G3300050,0,27399,639.0916106399605,342.85714285714283,0.6327147002678828,6040,46.76294820717131,10.358565737051793,6.14445817520847,316.93293160782,48.4345553053121,0
1860,Texas,1,G4801570,0,2007,4751.239802940116,500,0.8440142591289432,400,47.22222222222222,2.525252525252525,0.220693701328726,26.8581388457985,63.18839920788877,205.63029397110114
1860,New York,0,G3600190,0,45607,354.84289074260954,65,0.7900645965310734,8268,36.70499021526419,24.192759295499023,2.99696128585523,281.74536270889,53.70016933185463,0
1860,Virginia,1,G5101670,0,9130,635.8420747156867,41.10000000000001,0.8617881858980915,1549,66.01815823605706,17.250324254215304,14.4970852812168,686.948300575788,53.91696750902526,12.03723986856517
1860,Texas,1,G4804010,0,9670,1284.1469176149262,353.7410714285715,0.7224006052379337,1627,48.888888888888886,1.9753086419753085,2.22674726310977,120.754186822773,54.292358157507,63.412616339193384
1860,Florida,1,G1200810,0,601,1109.1937374901086,206.66666666666666,0.8328789267134478,124,69.35483870967742,15.32258064516129,0.115754569695412,16.4562838781685,55.7875555819055,42.09650582362729
1860,Illinois,0,G1700050,0,9767,359.5173940126929,200,0.6216831340638724,1715,68.56304985337243,8.680351906158359,1.16762226827191,164.262423441331,62.56999769540323,0
1860,Iowa,0,G1901570,0,5661,372.7326790766885,221.4,0.5661777809289481,1060,67.39961759082217,7.265774378585086,2.81846168256212,278.683695043636,61.99121173836913,0
1860,Texas,1,G4804910,0,3638,949.4408985109308,350,0.7056062268592499,619,70.19543973941367,7.166123778501629,1.16271471801791,231.408200413729,72.87161500700768,24.491478834524465
1860,Kansas Territory,0,G2050495,0,12311,145.74287281153283,0,0.9264516389278108,2709,24.961832061068705,12.595419847328243,3.38787225849247,285.392566514688,62.95405449213857,0
1860,Michigan,0,G2601550,0,12334,390.3634676578152,200,0.6323104072210081,2437,59.6947194719472,8.498349834983498,0.546030934062686,241.500992502678,65.51296984421896,0
1860,Georgia,1,G1302330,0,3853,1183.8962298842584,117.0909090909091,0.8293789072632411,733,66.89466484268127,4.377564979480164,4.84897012688892,279.308667631524,53.1869873358894,63.32727744614586
1860,Kentucky,1,G2100190,1,5871,305.65380793035774,22.22222222222222,0.8534814153806942,1002,21.64328657314629,23.74749498997996,11.8012554278032,226.731807987785,53.790860072482964,2.6571282575370465
1860,Louisiana,1,G2200270,0,8996,1806.058026681549,517.1428571428571,0.7155001096503892,1489,68.33558863328822,2.097428958051421,2.32278690959339,80.985024879781,51.337033585309435,87.23877278790575
1860,Vermont,0,G5000270,0,37065,635.3813265072451,366.6666666666667,0.6199514344419755,7861,53.01961789973073,8.885754583921015,10.0980143658326,390.217133883498,49.26147381819833,0
